,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault,Insult to modesty,Cruelty by Husband or his Relatives,Importation of Girls
4682,KERALA,WAYANADU,2007,27,4,2,66,14,110,0
4683,KERALA,TOTAL,2007,512,177,27,2624,262,3999,0
5413,KERALA,ALAPUZHA,2008,16,16,2,224,22,247,0
5414,KERALA,ERNAKULAM COMMR.,2008,12,7,1,59,5,88,0
5415,KERALA,ERNAKULAM RURAL,2008,35,9,3,134,24,175,0
5416,KERALA,IDUKKI,2008,28,12,0,131,3,193,0
5417,KERALA,KANNUR,2008,33,7,1,111,13,276,0
5418,KERALA,KASARGOD,2008,28,6,1,92,6,202,0
5419,KERALA,KOLLAM,2008,61,20,2,273,11,442,0
5420,KERALA,KOTTAYAM,2008,31,11,0,221,32,193,0
5421,KERALA,KOZHIKODE COMMR.,2008,15,4,3,72,10,165,0
5422,KERALA,KOZHIKODE RURAL,2008,39,6,2,151,29,288,0
5423,KERALA,MALAPPURAM,2008,51,7,2,149,28,525,0
5424,KERALA,PALAKKAD,2008,42,8,4,133,4,296,0
5425,KERALA,PATHANAMTHITTA,2008,32,8,0,168,12,173,0
5426,KERALA,RAILWAYS,2008,1,0,0,7,3,0,0
5427,KERALA,THRISSUR,2008,46,12,2,214,29,332,0
5428,KERALA,TRIVANDRUM COMMR.,2008,20,6,1,128,7,115,0
5429,KERALA,TRIVANDRUM RURAL,2008,43,20,7,404,9,314,0
5430,KERALA,WAYANADU,2008,35,7,0,74,11,114,0
5431,KERALA,TOTAL,2008,568,166,31,2745,258,4138,0
6178,KERALA,ALAPUZHA,2009,26,10,1,174,23,217,0
6179,KERALA,ERNAKULAM COMMR.,2009,20,5,1,49,14,95,0
6180,KERALA,ERNAKULAM RURAL,2009,26,10,0,130,24,161,0
6181,KERALA,IDUKKI,2009,23,1,1,130,20,199,0
6182,KERALA,KANNUR,2009,37,5,0,131,16,280,0
6183,KERALA,KASARGOD,2009,47,3,0,77,6,190,0
6184,KERALA,KOLLAM,2009,51,19,2,299,11,432,0
6185,KERALA,KOTTAYAM,2009,28,8,0,162,34,192,0
6186,KERALA,KOZHIKODE COMMR.,2009,18,3,2,66,40,167,0
6187,KERALA,KOZHIKODE RURAL,2009,33,22,1,137,14,267,0
6188,KERALA,MALAPPURAM,2009,35,10,0,141,33,545,0
6189,KERALA,PALAKKAD,2009,49,7,3,105,30,315,0
6190,KERALA,PATHANAMTHITTA,2009,24,10,0,156,19,120,0
6191,KERALA,RAILWAYS,2009,0,0,0,11,6,0,0
6192,KERALA,THRISSUR,2009,32,10,3,153,29,345,0
6193,KERALA,TRIVANDRUM COMMR.,2009,40,13,1,175,43,106,0
6194,KERALA,TRIVANDRUM RURAL,2009,57,32,3,382,18,279,0
6195,KERALA,WAYANADU,2009,22,5,2,62,15,97,0
6196,KERALA,TOTAL,2009,568,173,20,2540,395,4007,0
6953,KERALA,ALAPUZHA,2010,40,20,0,176,45,259,0
6954,KERALA,ERNAKULAM COMMR.,2010,20,5,2,67,23,146,0
6955,KERALA,ERNAKULAM RURAL,2010,42,11,1,146,44,203,0
6956,KERALA,IDUKKI,2010,33,4,0,177,13,208,0
6957,KERALA,KANNUR,2010,23,6,0,131,9,300,0
6958,KERALA,KASARGOD,2010,23,1,1,93,28,194,0
6959,KERALA,KOLLAM,2010,55,32,4,364,10,581,0
6960,KERALA,KOTTAYAM,2010,46,7,0,236,66,257,0
6961,KERALA,KOZHIKODE COMMR.,2010,16,7,1,70,70,164,0
6962,KERALA,KOZHIKODE RURAL,2010,35,14,1,146,12,321,0
6963,KERALA,MALAPPURAM,2010,49,13,0,156,29,658,0
6964,KERALA,PALAKKAD,2010,49,9,4,96,11,352,0
6965,KERALA,PATHANAMTHITTA,2010,29,10,2,132,51,124,0
6966,KERALA,RAILWAYS,2010,0,0,0,12,4,0,0
6967,KERALA,THRISSUR,2010,49,9,1,205,39,400,0
6968,KERALA,TRIVANDRUM COMMR.,2010,27,14,3,194,41,135,0
6969,KERALA,TRIVANDRUM RURAL,2010,68,21,1,476,28,367,0
6970,KERALA,WAYANADU,2010,30,1,1,59,14,128,0
6971,KERALA,TOTAL,2010,634,184,22,2936,537,4797,0
7736,KERALA,ALAPUZHA,2011,56,10,1,245,76,310,0
7737,KERALA,ERNAKULAM COMMR.,2011,62,4,1,149,44,225,0
7738,KERALA,ERNAKULAM RURAL,2011,30,11,0,105,32,136,0
7739,KERALA,IDUKKI,2011,54,8,0,169,18,237,0
7740,KERALA,KANNUR,2011,55,11,0,161,23,373,0
7741,KERALA,KASARGOD,2011,125,8,0,136,10,196,0
7742,KERALA,KOLLAM COMMR.,2011,51,20,1,192,19,319,0
7743,KERALA,KOLLAM RURAL,2011,46,10,0,255,8,298,0
7744,KERALA,KOTTAYAM,2011,51,21,2,258,31,285,0
7745,KERALA,KOZHIKODE COMMR.,2011,14,10,0,124,100,171,0
7746,KERALA,KOZHIKODE RURAL,2011,46,16,1,179,13,322,0
7747,KERALA,MALAPPURAM,2011,83,12,0,232,27,661,0
7748,KERALA,PALAKKAD,2011,85,9,2,156,18,404,0
7749,KERALA,PATHANAMTHITTA,2011,33,15,0,157,14,158,0
7750,KERALA,RAILWAYS,2011,0,0,0,25,9,0,0
7751,KERALA,THRISSUR COMMR.,2011,28,10,0,100,28,131,0
7752,KERALA,THRISSUR RURAL,2011,69,12,1,263,28,449,0
7753,KERALA,TRIVANDRUM COMMR.,2011,39,13,0,241,46,156,0
7754,KERALA,TRIVANDRUM RURAL,2011,140,15,4,547,24,422,0
7755,KERALA,WAYANADU,2011,65,6,2,62,5,124,0
7756,KERALA,TOTAL,2011,1132,221,15,3756,573,5377,0
8537,KERALA,ALAPUZHA,2012,44,15,1,250,14,294,0
8538,KERALA,ERNAKULAM COMMR.,2012,28,5,0,108,16,127,0
8539,KERALA,ERNAKULAM RURAL,2012,59,9,0,162,25,216,0
8540,KERALA,IDUKKI,2012,53,10,2,189,10,219,0
8541,KERALA,KANNUR,2012,66,18,0,183,12,391,0
8542,KERALA,KASARGOD,2012,89,10,3,156,15,205,0
8543,KERALA,KOLLAM COMMR.,2012,46,18,4,171,41,336,0
8544,KERALA,KOLLAM RURAL,2012,49,14,1,270,20,326,0
8545,KERALA,KOTTAYAM,2012,55,17,1,265,55,255,0
