,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault,Insult to modesty,Cruelty by Husband or his Relatives,Importation of Girls
1787,MADHYA PRADESH,SHAHDOL,2003,68,8,13,221,14,120,0
1788,MADHYA PRADESH,SHAJAPUR,2003,71,9,10,166,36,79,0
1789,MADHYA PRADESH,SHEOPUR,2003,19,1,1,51,0,11,0
1790,MADHYA PRADESH,SHIVPURI,2003,69,16,13,130,0,32,0
1791,MADHYA PRADESH,SIDHI,2003,38,24,17,121,2,27,0
1792,MADHYA PRADESH,SIHORE,2003,86,4,6,87,12,32,0
1793,MADHYA PRADESH,TIKAMGARH,2003,50,5,20,98,5,21,0
1794,MADHYA PRADESH,UJJAIN,2003,59,34,7,172,27,125,0
1795,MADHYA PRADESH,UMARIYA,2003,20,0,5,59,3,22,0
1796,MADHYA PRADESH,VIDISHA,2003,94,7,12,197,24,40,0
1797,MADHYA PRADESH,TOTAL,2003,2738,608,648,6848,705,2938,0
2474,MADHYA PRADESH,ANUPPUR,2004,28,3,4,74,7,35,0
2475,MADHYA PRADESH,ASHOK NAGAR,2004,35,3,4,89,11,14,0
2476,MADHYA PRADESH,BALAGHAT,2004,86,6,13,175,19,69,0
2477,MADHYA PRADESH,BARWANI,2004,30,1,4,83,7,22,0
2478,MADHYA PRADESH,BETUL,2004,110,15,18,125,16,76,0
2479,MADHYA PRADESH,BHIND,2004,29,13,35,75,2,75,0
2480,MADHYA PRADESH,BHOPAL,2004,84,38,29,251,30,152,0
2481,MADHYA PRADESH,BHOPAL RLY.,2004,1,0,0,9,1,1,0
2482,MADHYA PRADESH,BURHANPUR,2004,18,2,3,64,11,0,0
2483,MADHYA PRADESH,CHHATARPUR,2004,62,14,17,160,20,55,0
2484,MADHYA PRADESH,CHHINDWARA,2004,132,12,8,204,31,138,0
2485,MADHYA PRADESH,DAMOH,2004,54,2,23,150,0,52,0
2486,MADHYA PRADESH,DATIYA,2004,25,11,6,71,0,32,0
2487,MADHYA PRADESH,DEWAS,2004,82,21,16,193,55,216,0
2488,MADHYA PRADESH,DHAR,2004,109,29,48,154,18,112,0
2489,MADHYA PRADESH,DINDORI,2004,34,3,1,61,4,11,0
2490,MADHYA PRADESH,GUNA,2004,78,4,10,161,13,42,0
2491,MADHYA PRADESH,GWALIOR,2004,58,34,31,180,9,147,0
2492,MADHYA PRADESH,HARDA,2004,31,3,5,30,3,14,0
2493,MADHYA PRADESH,HOSHANGABAD,2004,51,14,8,132,11,71,0
2494,MADHYA PRADESH,INDORE,2004,97,30,35,269,69,294,0
2495,MADHYA PRADESH,INDORE RLY.,2004,1,0,0,5,0,0,0
2496,MADHYA PRADESH,JABALPUR,2004,102,26,42,227,113,115,0
2497,MADHYA PRADESH,JABALPUR RLY.,2004,7,0,0,5,2,0,0
2498,MADHYA PRADESH,JHABUA,2004,22,42,1,73,0,12,0
2499,MADHYA PRADESH,KATNI,2004,30,3,19,130,11,67,0
2500,MADHYA PRADESH,KHANDWA,2004,57,12,12,188,37,49,0
2501,MADHYA PRADESH,KHARGON,2004,63,15,12,194,25,77,0
2502,MADHYA PRADESH,MANDLA,2004,44,2,6,110,16,30,0
2503,MADHYA PRADESH,MANDSAUR,2004,40,9,8,128,20,68,0
2504,MADHYA PRADESH,MORENA,2004,55,11,33,89,3,62,0
2505,MADHYA PRADESH,NARSINGHPUR,2004,42,4,18,130,10,48,0
2506,MADHYA PRADESH,NEEMUCH,2004,23,5,4,62,10,60,0
2507,MADHYA PRADESH,PANNA,2004,34,0,15,65,0,28,0
2508,MADHYA PRADESH,RAISEN,2004,67,8,15,198,0,66,0
2509,MADHYA PRADESH,RAJGARH,2004,98,14,4,193,31,126,0
2510,MADHYA PRADESH,RATLAM,2004,71,16,5,109,30,60,0
2511,MADHYA PRADESH,REWA,2004,52,18,39,123,3,50,0
2512,MADHYA PRADESH,SAGAR,2004,141,23,40,338,26,161,0
2513,MADHYA PRADESH,SATNA,2004,64,3,33,180,6,64,0
2514,MADHYA PRADESH,SEONI,2004,74,10,17,117,11,23,0
2515,MADHYA PRADESH,SHAHDOL,2004,47,9,8,135,0,72,0
2516,MADHYA PRADESH,SHAJAPUR,2004,74,11,15,180,28,96,0
2517,MADHYA PRADESH,SHEOPUR,2004,21,3,3,51,0,22,0
2518,MADHYA PRADESH,SHIVPURI,2004,61,13,7,113,0,36,0
2519,MADHYA PRADESH,SIDHI,2004,51,22,17,161,2,59,0
2520,MADHYA PRADESH,SIHORE,2004,62,4,6,90,14,46,0
2521,MADHYA PRADESH,TIKAMGARH,2004,43,5,24,133,7,37,0
2522,MADHYA PRADESH,UJJAIN,2004,65,27,13,187,36,192,0
2523,MADHYA PRADESH,UMARIYA,2004,30,1,6,63,8,24,0
2524,MADHYA PRADESH,VIDISHA,2004,100,10,11,203,18,58,0
2525,MADHYA PRADESH,TOTAL,2004,2875,584,751,6690,804,3436,0
3208,MADHYA PRADESH,ANUPPUR,2005,31,5,5,72,5,29,0
3209,MADHYA PRADESH,ASHOK NAGAR,2005,47,6,9,113,4,30,0
3210,MADHYA PRADESH,BALAGHAT,2005,58,6,4,155,17,34,0
3211,MADHYA PRADESH,BARWANI,2005,41,5,2,92,17,14,0
3212,MADHYA PRADESH,BETUL,2005,136,12,22,130,11,74,0
3213,MADHYA PRADESH,BHIND,2005,29,9,28,73,2,41,0
3214,MADHYA PRADESH,BHOPAL,2005,79,24,13,177,51,125,0
3215,MADHYA PRADESH,BHOPAL RLY.,2005,1,1,3,11,3,1,0
3216,MADHYA PRADESH,BURHANPUR,2005,14,1,3,51,14,30,0
3217,MADHYA PRADESH,CHHATARPUR,2005,46,10,18,162,8,40,0
3218,MADHYA PRADESH,CHHINDWARA,2005,122,18,15,165,24,122,0
3219,MADHYA PRADESH,DAMOH,2005,43,6,31,113,0,53,0
