,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault,Insult to modesty,Cruelty by Husband or his Relatives,Importation of Girls
365,Madhya Pradesh,Balaghat,2015,146,92,8,151,6,77,0
366,Madhya Pradesh,Barwani,2015,102,23,4,94,2,19,0
367,Madhya Pradesh,Betul,2015,65,90,8,142,12,115,0
368,Madhya Pradesh,Bhind,2015,60,68,27,134,0,123,0
369,Madhya Pradesh,Bhopal,2015,161,263,16,392,20,337,0
370,Madhya Pradesh,Bhopal Railway,2015,5,7,0,34,1,1,0
371,Madhya Pradesh,Burhanpur,2015,53,4,1,89,4,18,0
372,Madhya Pradesh,Chhatarpur,2015,52,115,24,183,0,112,0
373,Madhya Pradesh,Chhindwara,2015,173,147,10,227,0,110,0
374,Madhya Pradesh,Damoh,2015,45,85,18,123,0,78,0
375,Madhya Pradesh,Datia,2015,31,18,16,81,0,46,0
376,Madhya Pradesh,Dewas,2015,123,65,9,189,18,166,0
377,Madhya Pradesh,Dhar,2015,116,175,4,167,10,47,0
378,Madhya Pradesh,Dindori,2015,45,42,1,105,2,62,0
379,Madhya Pradesh,Guna,2015,110,33,5,184,13,76,0
380,Madhya Pradesh,Gwalior,2015,158,105,29,255,9,380,0
381,Madhya Pradesh,Harda,2015,48,74,4,74,1,9,0
382,Madhya Pradesh,Hoshangabad,2015,101,54,5,104,6,94,0
383,Madhya Pradesh,Indore,2015,99,332,27,311,111,268,0
384,Madhya Pradesh,Indore Railway,2015,0,1,1,8,0,0,0
385,Madhya Pradesh,Jabalpur,2015,126,254,31,286,27,210,0
386,Madhya Pradesh,Jabalpur Railway,2015,6,4,1,20,0,0,0
387,Madhya Pradesh,Jhabua,2015,31,112,0,62,5,10,0
388,Madhya Pradesh,Katni,2015,99,91,16,175,2,47,0
389,Madhya Pradesh,Khandwa,2015,108,68,8,182,9,67,0
390,Madhya Pradesh,Khargone,2015,145,143,32,249,0,50,0
391,Madhya Pradesh,Mandla,2015,41,104,6,80,0,48,0
392,Madhya Pradesh,Mandsaur,2015,79,61,6,134,4,87,0
393,Madhya Pradesh,Morena,2015,85,57,37,147,5,186,0
394,Madhya Pradesh,Narsinghpur,2015,57,65,27,134,2,109,0
395,Madhya Pradesh,Neemuch,2015,51,19,8,95,0,14,0
396,Madhya Pradesh,Panna,2015,61,54,12,72,0,40,0
397,Madhya Pradesh,Raisen,2015,119,50,13,195,8,0,0
398,Madhya Pradesh,Rajgarh,2015,107,59,7,178,3,209,0
399,Madhya Pradesh,Ratlam,2015,79,128,7,176,12,105,0
400,Madhya Pradesh,Rewa,2015,135,180,26,157,0,126,0
401,Madhya Pradesh,Sagar,2015,173,145,35,418,8,173,0
402,Madhya Pradesh,Satna,2015,59,161,34,162,13,110,0
403,Madhya Pradesh,Seoni,2015,77,112,10,136,20,217,0
404,Madhya Pradesh,Shahdol,2015,112,86,14,198,2,211,0
405,Madhya Pradesh,Shajapur,2015,23,28,11,74,1,88,0
406,Madhya Pradesh,Sheopur,2015,22,22,2,14,2,27,0
407,Madhya Pradesh,Shivpuri,2015,108,68,14,208,3,86,0
408,Madhya Pradesh,Sidhi,2015,17,70,10,67,1,43,0
409,Madhya Pradesh,Sehore,2015,125,62,6,146,6,169,0
410,Madhya Pradesh,Singrauli,2015,69,67,19,81,1,92,0
411,Madhya Pradesh,Tikamgarh,2015,70,89,10,165,4,42,0
412,Madhya Pradesh,Ujjain,2015,143,159,6,291,20,224,0
413,Madhya Pradesh,Umaria,2015,44,30,0,48,1,43,0
414,Madhya Pradesh,Vidisha,2015,126,87,15,300,6,111,0
415,Madhya Pradesh,Cyber Cell,2015,0,0,0,0,0,0,0
416,Madhya Pradesh,Total District(s),2015,4391,4547,664,8049,390,5281,0
